Index,Coefficient
706,4.274476594900989e-08
707,-3.954279126361371e-09
708,-1.481969658101434e-09
709,-3.068211285039979e-08
710,-1.183293250051065e-07
711,-1.728138130374646e-07
712,-1.936796820700692e-07
713,-2.013416064983176e-07
714,-2.059073693772007e-07
715,-2.447521012527432e-07
716,-2.763487714219082e-07
717,-2.984721163556969e-07
718,-3.457375044035871e-07
719,-3.659619665086211e-07
720,-3.712581815307203e-07
721,-4.117165417483193e-07
722,-4.174673904344672e-07
723,-3.752354587049922e-07
724,-3.555067848992621e-07
725,-3.664629275590414e-07
726,-3.723425550106185e-07
727,-3.640883221578406e-07
728,-3.787677371747122e-07
729,-4.284915746666229e-07
730,-4.711485814823391e-07
731,-5.319937486092385e-07
732,-6.284820415203285e-07
733,-7.060743882902898e-07
734,-7.816405513949576e-07
735,-8.808257803138986e-07
736,-9.416903026249202e-07
737,-9.556544000588474e-07
738,-9.698143230707501e-07
739,-9.834386673901463e-07
740,-9.846087323239772e-07
741,-1.005267563414236e-06
742,-1.052180778060574e-06
743,-1.064599018718582e-06
744,-1.056850692293665e-06
745,-1.096052642424183e-06
746,-1.153825678557041e-06
747,-1.221525394612399e-06
748,-1.318564045504900e-06
749,-1.372585757053457e-06
750,-1.382047116749163e-06
751,-1.399558300363424e-06
752,-1.412783035448228e-06
753,-1.457169901186717e-06
754,-1.512758785793267e-06
755,-1.516652105237881e-06
756,-1.543576445328654e-06
757,-1.587856559126521e-06
758,-1.579390527695068e-06
759,-1.609619403097895e-06
760,-1.689185523900960e-06
761,-1.746630346133315e-06
762,-1.793829596863361e-06
763,-1.801142957447155e-06
764,-1.800474819901865e-06
765,-1.850833996286383e-06
766,-1.842155825215741e-06
767,-1.779513581823267e-06
768,-1.778721411938022e-06
769,-1.765961656019499e-06
770,-1.721373678265081e-06
771,-1.736611011438072e-06
772,-1.750542992340343e-06
773,-1.695906689747062e-06
774,-1.635499188523681e-06
775,-1.621609271751367e-06
776,-1.644817416490696e-06
777,-1.687084136392514e-06
778,-1.761201247063582e-06
779,-1.846017880779982e-06
780,-1.895690616038337e-06
781,-1.923081299537444e-06
782,-1.939731191669125e-06
783,-1.958299435500521e-06
784,-2.013985294979648e-06
785,-2.069107267743675e-06
786,-2.105416797348880e-06
787,-2.147211716874153e-06
788,-2.155255970137659e-06
789,-2.156965365429642e-06
790,-2.186979372709175e-06
791,-2.190679651903338e-06
792,-2.204361180702108e-06
793,-2.258573658764362e-06
794,-2.278836518598837e-06
795,-2.293263150932034e-06
796,-2.351722741877893e-06
797,-2.412180265309871e-06
798,-2.445540303597227e-06
799,-2.456562924635364e-06
800,-2.507345470803557e-06
801,-2.596653985165176e-06
802,-2.640799721120857e-06
803,-2.690321935006068e-06
804,-2.761790256045060e-06
805,-2.747064627328655e-06
806,-2.725695367189473e-06
807,-2.772389052552171e-06
808,-2.792667146422900e-06
809,-2.798562945827143e-06
810,-2.807470536936307e-06
811,-2.782028332148911e-06
812,-2.792564600895275e-06
813,-2.823926934070187e-06
814,-2.836123485394637e-06
815,-2.903596850956092e-06
816,-2.980503722938010e-06
817,-2.998861418745946e-06
818,-3.017605195054784e-06
819,-3.042552179977065e-06
820,-3.061989445996005e-06
821,-3.100549747614423e-06
822,-3.119828306807904e-06
823,-3.103171820839634e-06
824,-3.068552814511349e-06
825,-3.042573553102557e-06
826,-3.072643721679924e-06
827,-3.126725914626149e-06
828,-3.138802867397317e-06
829,-3.141441993648186e-06
830,-3.158279241688433e-06
831,-3.158365871058777e-06
832,-3.150188831568812e-06
833,-3.165990392517415e-06
834,-3.178128736180952e-06
835,-3.165649559377925e-06
836,-3.179755140081397e-06
837,-3.220130111003527e-06
838,-3.224957708880538e-06
839,-3.227334900657297e-06
840,-3.256388936279109e-06
841,-3.254262992413715e-06
842,-3.236931661376730e-06
843,-3.242295633754111e-06
844,-3.254148850828642e-06
845,-3.295873511888203e-06
846,-3.364360964042135e-06
847,-3.418563665036345e-06
848,-3.473676997600705e-06
849,-3.536993062880356e-06
850,-3.606047812354518e-06
851,-3.673653509395081e-06
852,-3.709928023454268e-06
853,-3.753283408514108e-06
854,-3.842360456474125e-06
855,-3.914181434083730e-06
856,-3.937547717214329e-06
857,-3.936588655051310e-06
858,-3.929680588043993e-06
859,-3.921640200132970e-06
860,-3.871551598422229e-06
861,-3.796206556216930e-06
862,-3.780726729019079e-06
863,-3.789381253227475e-06
864,-3.764600478461944e-06
865,-3.755676971195498e-06
866,-3.771856654566363e-06
867,-3.795036036535748e-06
868,-3.859106982417870e-06
869,-3.944230684282957e-06
870,-4.005687515018508e-06
871,-4.044119123136625e-06
872,-4.050604275107617e-06
873,-4.032171091239434e-06
874,-4.041478860017378e-06
875,-4.065404937136918e-06
876,-4.064088443556102e-06
877,-4.069438546139281e-06
878,-4.076932782481890e-06
